returnOnCapitalEmployed,operatingCashFlowPerShare,netProfitMargin,debtRatio,operatingCashFlowSalesRatio,effectiveTaxRate,currentRatio,freeCashFlowPerShare,cashRatio,fixedAssetTurnover,freeCashFlowOperatingCashFlowRatio,enterpriseValueMultiple,grossProfitMargin,debtEquityRatio,assetTurnover,payablesTurnover,daysOfSalesOutstanding,returnOnEquity,Day,Name,Month,Year,Agency_Rating agency 3,Rating,ROCE_NetProfitMargin,NetProfitMargin_OpCashFlow,CashRatio_OpCashFlow,CashRatio_NetProfitMargin,DebtRatio_ROCE,DebtRatio_OpCashFlow
-0.383384384,-0.123857642,-0.070665596,0.67115096,0.012028196,0.282056646,0.666819795,0.046131224,0.599530799,0.852194292,0.610845671,-0.155869546,-0.577275765,0.255627573,-0.984492681,-0.502744655,-2.446369468,-0.689358386,25,0.000996512,11,2015,FALSE,4,0.027092086,0.008752474,-0.074256471,-0.042366201,-0.257308797,-0.083127175
-0.259770298,-0.297194821,0.009776521,0.161297526,-0.170932495,0.063284349,-1.233945951,-0.204580831,-3.525667866,-1.083312965,-1.036749031,0.054513104,0.29376073,0.081452609,-0.419737193,-0.245108346,0.028301166,-0.455572415,25,0.001993024,11,2015,FALSE,5,-0.00253965,-0.002905531,1.04781023,-0.034468766,-0.041900306,-0.047936789
0.559507388,-0.384925733,-0.000944017,0.242129589,-0.137283806,0.107678529,1.541875468,-0.067375927,1.044169921,-0.51697651,0.320732978,-0.071191086,-0.924662427,0.087053305,0.367891787,0.473347833,0.369170368,0.327923932,26,0.001494768,11,2015,TRUE,3,-0.000528184,0.000363376,-0.401927872,-0.000985714,0.135473294,-0.09320191
0.096791191,0.698595818,-0.200509644,0.600419745,-0.439852389,0.04402497,-0.860985906,0.131262354,-0.675145102,0.413632234,0.039359822,-0.02075242,-1.017884406,0.172335611,0.610899924,-0.15668394,0.312759142,0.141760437,27,0.002491281,11,2015,FALSE,0,-0.019407567,-0.140075199,-0.471653545,0.135373104,0.058115342,0.419450723
0.172306502,-0.154670671,-0.310712964,0.01684383,-0.586609668,0.111243495,-0.076454514,-0.154038037,-1.728094225,0.745975277,-0.538000999,0.002297562,-1.369913651,0.060645658,1.455681427,1.067764733,-0.51685598,-0.180299476,27,0.003487793,11,2015,FALSE,5,-0.053537864,0.048058183,0.267285493,0.536941279,0.002902301,-0.002605246
-0.327798314,0.040724863,5.191175032,0.241044979,8.266179045,0.125963752,-1.79456399,-0.180047504,-1.572248223,-3.439338404,-0.632947735,0.064177524,1.509162873,0.09613681,-5.207600338,-0.328060377,3.050910185,-0.643152898,30,0.001494768,11,2015,FALSE,0,-1.701658423,0.211409892,-0.064029593,-8.161815719,-0.079014138,0.009816524
-0.285490382,0.232409213,0.181434138,0.36429077,0.35108746,0.193227384,-0.933117053,-0.12417615,-0.426864513,-1.442531565,-0.401664308,0.018700173,1.529276088,0.11773791,-0.950325597,-1.000919909,-0.143452978,-0.513377433,30,0.001993024,11,2015,FALSE,0,-0.051797701,0.042166965,-0.099207246,-0.077447795,-0.104001511,0.084664531
0.116816547,-0.418036387,-0.273125505,-1.341469058,-0.48944927,0.217918825,0.595700504,-0.066525173,-0.575518731,1.462463304,0.43010082,0.111007077,-0.832446187,-0.039007283,1.037119412,0.456982009,0.500370021,-0.799586865,30,0.000498256,11,2015,TRUE,3,-0.031905578,0.114176399,0.240587771,0.157188844,-0.156705783,0.560782878
0.536389387,0.45811102,-0.138811922,2.259522013,-0.282647317,0.141477604,0.147814082,0.08865358,-0.454380838,-0.00701871,0.101063439,0.069119707,1.51111441,-0.709763952,0.817401513,-1.777398613,0.389376827,-0.022201642,30,0.001993024,11,2015,FALSE,4,-0.074457242,-0.063591271,-0.208156869,0.063073477,1.211983627,1.035111934
-0.786838406,-0.526081267,-0.727938225,-0.190204575,0.135447106,-0.522071779,0.115146418,-0.083638831,0.818744279,0.825638605,0.496331383,0.453138034,0.191047082,0.030890531,-0.64552364,1.038544572,0.647455976,-0.022201642,30,0.002491281,11,2015,TRUE,4,0.572769753,0.382954664,-0.430726028,-0.595995257,0.149660265,0.100063064
-0.28107208,0.146363176,-0.216667382,1.088870324,-0.230173669,-0.013461454,-0.730020809,0.003549907,-0.641478807,0.007260532,0.079113477,0.096750424,-1.060750248,0.497807339,0.296069993,-0.065298364,0.134373907,0.47820692,30,0.002491281,11,2015,TRUE,4,0.060899152,-0.031712126,-0.093888876,0.138987534,-0.306051047,0.159370519
-0.903275126,0.23213293,-0.713861037,-1.192416468,0.157575242,0.183717337,0.615401382,0.190923885,0.981410141,0.040511777,0.608254014,0.321360961,1.483261966,-0.03312038,-0.725021111,-1.777398613,0.016807822,-0.022201642,30,0.000996512,11,2015,FALSE,5,0.644812918,-0.165710654,0.227817612,-0.700590461,1.077080135,-0.276799128
0.241521597,-0.07207359,-0.071718728,1.223138456,-0.318075853,-0.014342182,0.057477463,-0.039580265,0.352602512,0.150713296,0.093859552,-0.124513292,-1.062039155,0.71694162,0.715811333,0.46941918,0.400480384,1.858807591,30,0.001494768,11,2015,FALSE,5,-0.017321622,0.005169026,-0.025413329,-0.025288204,0.295414353,-0.08815598
0.4792705,0.332636379,-0.011269692,-0.301514969,-0.242272598,0.133767084,0.942528354,0.090742412,0.615938666,-0.028482952,0.202239119,0.069383711,-0.878971706,0.02131976,0.607961317,0.717582823,0.404901045,0.268330026,1,0.002491281,12,2015,FALSE,0,-0.005401231,-0.00374871,0.204883608,-0.006941439,-0.14450723,-0.100294848
-0.702041322,-0.257764227,-0.466016704,0.196562943,-0.308280098,-1.358172964,1.121121056,-0.080480247,0.388440643,-0.253188951,0.023726765,0.180130434,-0.877392941,0.085009906,0.450156583,0.966881245,-2.446369468,-0.022201642,1,0.000498256,12,2015,FALSE,3,0.327162983,0.120122435,-0.100126102,-0.181019828,-0.137995308,-0.050666895
-0.385962872,0.139160876,-0.261604019,-0.594817663,-0.352066594,-0.052857197,0.43061738,-0.03270543,-0.334149958,-0.30410049,-0.046810812,-0.085816739,-0.907078698,-0.002146837,0.432184955,0.179045196,0.301591598,-1.084171366,1,0.002491281,12,2015,FALSE,5,0.100969438,-0.036405044,-0.046500601,0.087414972,0.229577534,-0.082775347
-0.086125096,0.680659228,-0.112717275,0.506062903,0.045993922,0.224876133,-2.383726464,0.341992721,-0.559932354,-0.217368502,0.458420405,-0.068576682,1.513352955,0.144024292,-0.180954737,-1.777398613,-0.232388602,-0.347222278,2,0.000996512,12,2015,FALSE,3,0.009707786,-0.076722053,-0.381123124,0.063114049,-0.043584716,0.344456385
-4.476221577,-1.088592681,-0.414888892,1.578782097,-0.536362982,-0.131820069,-0.341908519,-0.153151738,0.138596045,2.374524377,-0.191556142,-0.432402655,1.479863669,-0.678414674,1.876893782,-1.777398613,-2.446346305,3.760369805,2,0.001494768,12,2015,FALSE,3,1.85713461,0.451645011,-0.15087464,-0.05750196,-7.066978488,-1.718650636
-1.689052135,0.193064543,-1.009866101,-0.217314202,-0.086379415,-0.012534561,0.73195871,0.0894243,-0.261616381,-0.236764334,0.336577475,-1.306184958,-0.937199587,0.033129176,0.440892211,0.189388931,0.540751565,-0.022201642,2,0.002989537,12,2015,FALSE,5,1.705716494,-0.194969337,-0.050508847,0.264197515,0.367055017,-0.041955667
-0.952358467,-1.395922915,0.452031468,0.343339053,-0.932482566,-0.371235441,0.500010174,-0.271822846,-1.133409136,0.058186472,0.979511558,1.691637569,-0.551711272,0.115774509,-0.203310213,0.130321587,-2.446369468,0.644197288,2,0.001993024,12,2015,FALSE,5,-0.430495996,-0.631001084,1.582151785,-0.512336596,-0.326981854,-0.479274852
-0.019506662,0.038108644,-0.362091311,0.751673944,-0.589765546,0.276450933,-0.64079281,-0.102955111,-2.692987272,0.815872315,-0.285249814,-0.004799601,-1.113171712,0.244048325,1.456716,1.81638916,-1.103551713,-0.380823241,3,0.001993024,12,2015,TRUE,4,0.007063193,-0.013798809,-0.102626093,0.975107292,-0.01466265,0.028645275
-0.35898611,0.344675217,0.311362302,0.316638444,0.305623851,0.286402989,-1.603348539,-0.13499348,-1.62734342,-1.443192539,-0.440860411,-0.006485503,1.512236202,0.106097381,-1.076984219,-0.190173081,0.011505303,-0.470570915,4,0.001494768,12,2015,FALSE,0,-0.111774742,0.107318869,-0.560904946,-0.506693393,-0.113668803,0.109137424
0.671409198,0.440934337,-0.158815975,-0.549658697,-0.422327741,0.133690911,0.465495983,0.175714143,0.58971187,0.066896089,0.326395121,-0.099877096,-1.071976503,0.000118868,1.248670355,1.072759351,-2.446369468,0.307224598,4,0.002491281,12,2015,FALSE,0,-0.106630506,-0.070027417,0.260024212,-0.093655666,-0.369045905,-0.242363393
-0.86484133,-0.738242604,-0.573083326,-1.386003426,-0.578760048,-0.333333429,0.946288792,-0.153451413,0.736712681,-0.405804999,-1.418262363,0.168417168,-1.49367627,-0.042309862,0.617967162,1.389006915,-1.70680731,-0.022201642,4,0.001993024,12,2015,FALSE,3,0.495626146,0.423074527,-0.543872688,-0.422197754,1.198673046,1.023206778
0.850135117,0.465053883,-0.049971547,1.472468215,-0.021217168,0.174997952,-0.731292207,0.153821173,0.336549058,-0.504588802,0.250435572,-0.107392535,-0.890336,2.188634049,0.219849916,-0.414306745,-0.054541839,2.827493169,4,0.000996512,12,2015,TRUE,5,-0.042482567,-0.023239462,0.156513446,-0.016817877,1.251796938,0.684777061
-0.30775944,0.035009762,0.063801135,0.314637162,0.143941177,0.176054845,-1.547616329,-0.154660347,-1.785667464,-1.548258377,-0.517854058,0.030102623,1.493681276,0.09826893,-0.784639751,-1.777398613,0.268035958,-0.654606648,7,0.001993024,12,2015,FALSE,0,-0.019635402,0.002233663,-0.062515793,-0.113927611,-0.096832557,0.011015372
-0.199903075,-0.693515367,-0.075792657,0.505994434,-0.475808567,-0.908886598,0.857072809,-0.138012965,0.04787675,0.215205883,-0.273380972,0.140268938,-0.703879811,0.158395899,0.359030629,0.269632627,0.724764069,0.369416917,7,0.001993024,12,2015,FALSE,3,0.015151185,0.052563372,-0.033203262,-0.003628706,-0.101149843,-0.350914916
0.019413973,-0.047463563,1.10965123,-0.465469048,0.039016365,-0.196090063,0.363591627,0.021881991,0.685375626,-0.230098051,0.359982738,0.147632958,-0.160401526,0.010512181,-1.065607324,-0.286371059,0.556761292,-0.107111825,7,0.001494768,12,2015,TRUE,4,0.021542739,-0.052668001,-0.032530369,0.760527906,-0.009036604,0.022092819
0.326862633,0.16754582,-0.189527616,0.331830478,-0.44744643,0.164439613,-0.076626876,0.017594081,-0.262929005,-0.020170207,0.116432735,-0.077566575,-0.852562843,0.10537591,1.064345102,0.823011797,-0.445379695,0.420283817,7,0.001494768,12,2015,FALSE,5,-0.061949496,-0.03175456,-0.044052656,0.049832307,0.108462984,0.05559681
0.824339599,-0.259574392,2.575957404,-3.029441183,0.705652546,0.229195991,0.457202553,-0.008591199,0.703029218,0.596352495,0.555169414,0.127104775,1.496954857,-0.079081734,-0.638989921,-1.777398613,-0.173322647,0.404967281,9,0.000498256,12,2015,FALSE,0,2.123463693,-0.668652577,-0.182488382,1.810973319,-2.49728833,0.786365353
0.903838036,-0.211281783,0.075131613,0.887296449,-0.168613468,0.128663433,-1.274729097,-0.034087827,-0.758036426,0.105485106,0.296594493,0.162128911,-0.498884895,0.337139199,0.513491687,0.645784408,-0.079722293,1.375716717,10,0.002491281,12,2015,FALSE,0,0.06790681,-0.015873941,0.160159288,-0.056952499,0.80197228,-0.187469576
1.63807924,0.036187186,0.110582977,1.56550479,-0.134066315,0.176702814,0.3890033,0.010080015,1.010674217,0.350334487,0.215966896,0.148776873,-0.264595381,2.211204001,0.954989104,0.755562098,-0.848200829,3.760369805,10,0.001494768,12,2015,FALSE,5,0.181143679,0.004001687,0.036573456,0.111763364,2.564420897,0.056651213
-0.310136545,0.324569464,-0.115294298,-0.201693637,-0.322719774,-0.239448347,0.485196509,0.119897756,0.217861827,0.875826959,0.296045187,0.306852358,0.059429745,0.032463208,0.20940229,0.336431327,0.072710701,-0.400952914,14,0.002491281,12,2015,FALSE,4,0.035756975,-0.037421009,0.070711296,-0.025118226,0.062552568,-0.065463596
-0.80596861,-1.121191057,-0.581993423,1.459109334,-0.734536627,0.068373691,2.607695848,-0.233392129,0.672085583,0.369800127,1.205099439,0.040017971,0.294650017,1.812836374,-0.45933529,-0.674054605,0.62136357,-0.022201642,15,0.001494768,12,2015,TRUE,3,0.46906843,0.652525821,-0.753536345,-0.391149389,-1.175996322,-1.635940336
0.579828508,-0.504887274,0.077152637,0.34025362,-0.215256753,0.193117827,0.255161542,-0.071496917,0.871838325,1.276859209,0.610980718,0.39329927,-0.390095206,0.106215317,0.295291728,2.41187926,0.482539654,0.501521469,15,0.000996512,12,2015,TRUE,5,0.044735298,-0.038953385,-0.440180075,0.067264626,0.197288749,-0.171789723
-0.204150159,-0.481013496,-0.304392302,-0.473692102,-0.458567335,0.174352618,1.512964694,-0.084777675,0.049520678,0.807047893,0.36266162,0.05377135,-0.649504605,0.008103752,0.91048336,0.923332789,0.340430516,-0.914193448,16,0.001993024,12,2015,FALSE,3,0.062141737,0.146416805,-0.023820114,-0.015073713,0.096704318,0.227852294
-0.279033788,0.164138157,-0.017886001,0.374332122,-0.114248916,0.136791932,-1.619148589,-0.109317429,-2.018656439,2.374524377,-0.340507943,0.090315233,1.473462764,0.114945302,-0.550197607,-1.777398613,-0.072696009,-0.563411224,18,0.001494768,12,2015,FALSE,0,0.004990799,-0.002935775,-0.331338548,0.036105691,-0.10445131,0.061442185
0.389426577,0.133970266,0.100823903,0.169376069,-0.176616259,0.135080754,0.520488745,0.116861894,0.832324551,0.672259727,0.511085469,-0.009131858,-1.102060714,0.083494744,0.324680802,0.399435139,-2.446369468,0.496371614,18,0.002989537,12,2015,TRUE,0,0.039263507,0.013507405,0.111506741,0.08391821,0.065959543,0.022691357
1.060739943,0.783384511,0.532930741,1.065223126,0.010929486,0.007282807,-0.379146999,0.370324503,-0.080279622,0.618452075,0.399212088,0.002007564,-0.045608775,0.494298633,0.185700487,0.328137803,0.183667371,2.058103823,18,0.002989537,12,2015,TRUE,1,0.565300924,0.417489688,-0.062889812,-0.042783478,1.129924718,0.834479298
-0.130833605,0.257551338,0.051143994,-1.411259601,-0.115361956,0.124382245,1.130409193,0.017686801,0.43852458,-0.637914226,0.04370353,0.162916828,-0.928640042,-0.042620486,-0.21330004,1.188063086,0.280245079,-0.780807659,21,0.001494768,12,2015,FALSE,5,-0.006691353,0.013172204,0.112942592,0.022427898,0.184640181,-0.363471799
-0.885245551,-0.506038693,-0.953224815,-0.843975076,-0.041556488,-1.236406789,0.587726881,-0.097553777,1.111112484,0.553012395,0.238431608,0.413191029,0.209464441,-0.017935706,-0.28650918,0.839425382,0.662634187,-0.022201642,22,0.000996512,12,2015,FALSE,3,0.843838027,0.48236864,-0.562265909,-1.059139992,0.747125181,0.427084044
0.699863183,-0.39385416,-0.287593775,-0.250523208,-0.366126341,0.263718245,-0.580793093,-0.047533183,0.258992341,1.386479244,0.539087178,-0.124245662,-0.692530758,0.027531322,1.444101747,1.984553348,-0.259856624,-0.133069343,22,0.001494768,12,2015,FALSE,3,-0.201276295,0.113270005,-0.102005211,-0.074484585,-0.17533197,0.098669608
-0.386188973,0.20294835,-0.127913406,-0.012065388,1.265105793,0.079826501,1.067875159,0.177537161,1.533042912,-1.970324194,0.613310141,-0.097788307,1.262600258,0.056318969,-1.774603955,-1.412451879,0.214913238,-2.309265611,22,0.002989537,12,2015,FALSE,4,0.049398747,-0.025959815,0.311128529,-0.19609674,0.00465952,-0.002448651
0.510349067,-0.149997552,0.567933243,0.242359074,0.265021086,-0.052912513,-0.10311915,-0.040071243,0.917946705,-0.909039286,0.16871905,0.099230889,1.371877798,0.088014788,-0.134371435,-0.212512855,0.229893311,0.749764799,22,0.000498256,12,2015,FALSE,4,0.289844201,-0.085188596,-0.137689759,0.521332449,0.123687727,-0.036353268
0.253384616,0.070411185,-0.322718524,0.594804907,-0.405806588,0.140167339,-0.716142513,-0.080478752,-0.32421809,0.505683765,-0.200969253,-0.095085265,-1.30364402,0.186307461,1.18441242,-0.0344731,0.032905275,-0.186413932,22,0.003487793,12,2015,FALSE,5,-0.081771909,-0.022722994,-0.02282858,0.104631183,0.150714413,0.041880918
-1.80899261,-1.260758705,-3.8270134,0.582875904,-0.932482566,-0.131820069,-2.383726464,-0.219110826,-0.377810294,-2.281197194,0.641704514,-1.127607882,0.43553446,0.17450715,-2.118699638,-1.37663171,0.303219829,-0.022201642,23,0.000498256,12,2015,FALSE,5,6.923038959,4.824940458,0.476327617,1.445885058,-1.054418203,-0.73486587
0.625784261,-0.316598253,0.305562765,-1.003140374,0.434472599,0.24290423,0.232937261,-0.087818185,0.033768289,-0.616110692,0.029222873,-0.131649989,-0.10019533,0.003539431,-0.550883075,-0.790248249,0.854655386,-0.213082274,23,0.000996512,12,2015,FALSE,5,0.191216369,-0.096740638,-0.010690981,0.010318332,-0.627749458,0.31759249
-0.564316883,-0.392545708,0.914318578,-1.453943023,0.372400067,-0.120713463,-1.224488053,-0.153145269,-0.944565974,-2.427882498,-0.588999021,0.659343738,0.771081102,-0.044165176,-2.858476875,-0.675277669,1.069043544,-2.312997341,28,0.001494768,12,2015,TRUE,5,-0.51596541,-0.358911834,0.370785319,-0.863634218,0.820484595,0.570739093
-0.956247005,-0.239431855,-0.819789787,1.122470536,0.434122876,0.067942793,-1.614879144,-0.170694524,-1.351277815,-1.618111927,-0.68522954,0.328802945,0.835897657,0.507702038,-1.534943321,-0.585277947,0.423512458,-0.022201642,30,0.002491281,12,2015,TRUE,4,0.783921529,0.196283789,0.323538954,1.107763752,-1.073359088,-0.268755203
1.375385257,-0.114236749,0.466491213,-0.423450797,-0.07265174,-0.01002941,-0.038149141,0.017308659,-0.234238243,0.821594204,0.445354872,0.180517352,-0.273291728,0.009955958,0.410766635,-0.414611511,1.14044903,0.839086173,5,0.000498256,1,2016,FALSE,5,0.641605137,-0.05329044,0.026758615,-0.109270082,-0.582407983,0.048373642
0.876908845,0.072866617,-0.109899223,0.514580168,-0.339333414,0.2019247,0.325966901,-0.060946479,0.112175203,0.197905013,-0.12267975,0.220342479,-0.482436512,0.151304905,0.926498309,0.301840098,0.527826838,0.784057627,7,0.000498256,1,2016,TRUE,0,-0.096371601,-0.008007985,0.008173828,-0.012327968,0.451239901,0.037495716
0.908551236,0.104063969,0.524812197,-1.182990877,0.047601355,0.184174165,-0.73930333,0.033837433,0.034380916,-0.232843279,0.241022417,0.114305446,-0.163807517,-0.025450471,-0.06012157,-0.219932376,0.484183899,0.269503528,8,0.003487793,1,2016,TRUE,0,0.47681877,0.05461404,0.003577815,0.018043524,-1.074807823,-0.123106726
-0.558245641,-0.376916635,-0.17025684,-0.00474263,0.084527962,0.121076238,0.066718529,-0.042133137,1.036549427,1.059214443,0.556689472,0.239870988,-0.119087233,0.058436014,-1.382173054,2.132766805,0.557025638,-2.11966607,11,0.001494768,1,2016,TRUE,4,0.095045139,0.064172635,-0.390692722,-0.17647963,0.002647553,0.001787576
-0.748901907,0.322362201,-0.544203283,0.275621006,0.350360792,0.247179044,0.405928676,-0.168966931,1.066177182,-1.313287934,-0.538442471,0.329739371,1.489291557,0.097699556,-0.875798884,-0.064475631,0.270483764,-0.022201642,11,0.002491281,1,2016,FALSE,5,0.407554876,-0.175430568,0.343695223,-0.580217123,-0.206413097,0.088849794
-0.296307961,-0.18274593,0.134852036,0.086037683,-0.087246191,0.177738556,-0.063747451,0.005549753,0.099794899,0.846102508,0.504322581,0.225153591,-0.527601129,0.062881739,-0.989476467,-0.190849183,0.844956411,-0.831145788,11,0.002491281,1,2016,TRUE,5,-0.039957732,-0.024643661,-0.018237112,0.013457545,-0.02549365,-0.015723036
-0.466343825,-0.030270996,2.297736111,0.266815121,0.756754208,-0.227384859,-0.544206216,-0.029170531,-0.130302192,-1.334379053,0.103532688,0.349223243,1.22123531,0.090443488,-1.425263449,-0.57429588,0.065396392,0.415808583,11,0.001993024,1,2016,FALSE,5,-1.071535047,-0.069554761,0.003944377,-0.299400052,-0.124427584,-0.008076759
0.884733739,-0.431603934,-0.207666631,-1.315001163,-0.187295809,0.353230591,-0.102279025,-0.068500858,0.184203436,0.404374966,0.418581213,0.095196006,-0.41698983,-0.038628519,0.797332787,0.253045615,0.612006367,-0.583933717,12,0.000498256,1,2016,TRUE,4,-0.183729675,0.089629735,-0.079502928,-0.038252907,-1.163425896,0.567559675
1.929385858,0.066959576,0.041430534,-0.24968586,-0.30784514,0.178772232,0.527450726,0.046573161,0.421476738,0.571266601,0.343236079,0.015644078,-0.364920796,0.028646382,1.126021629,0.247399757,-2.446369468,0.969812964,12,0.001494768,1,2016,TRUE,5,0.079935486,0.002774171,0.028221904,0.017462006,-0.481740367,-0.016718859
-0.611913114,-0.813601711,-0.401880306,0.208889745,-0.58161036,-0.253721868,-0.095177711,-0.142047013,-1.413861247,0.818245821,-0.198739747,2.975755713,-1.403537942,0.089145797,1.522835875,1.293745905,-0.175165803,-2.63229194,15,0.000996512,1,2016,TRUE,4,0.245915829,0.326970505,1.15031993,0.568202991,-0.127822374,-0.169953054
2.076120916,0.978342112,0.234241893,0.361356972,-0.231967847,0.1215678,1.124470335,0.300968938,0.2529873,0.378955197,0.138331974,0.141137817,-0.594573016,0.10918259,1.055762199,0.803308943,0.381425259,1.607600103,15,0.001993024,1,2016,TRUE,5,0.486314493,0.229168708,0.247508129,0.059260224,0.750220768,0.353530743
-1.999834826,-0.131810852,-1.138011344,-0.599671134,-0.207336161,-0.093902379,0.91294948,-0.009555318,-0.10447306,0.066171472,0.324651604,-0.814278462,-0.621309618,-0.003611354,0.431046647,0.653122631,0.540428645,-0.022201642,20,0.001494768,1,2016,FALSE,5,2.275834718,0.150002245,0.013770683,0.118891527,1.199243218,0.079043163
-0.015522694,-0.1460883,-0.168304093,0.347420045,-0.348742335,0.115863061,0.170755361,-0.024295205,-0.084326924,0.416532785,0.255542042,0.087496518,-1.012451866,0.121022991,0.448944745,0.77846622,-0.033885423,-0.031996002,20,0.001494768,1,2016,TRUE,5,0.002612533,0.024587259,0.012319177,0.014192566,-0.005392895,-0.050754004
-0.157289689,0.463415638,-0.096034273,0.362095801,0.060995606,0.18225239,-0.682615627,-0.084148594,-0.973026769,-1.015432923,-0.322341513,-0.007649495,-0.860173565,0.113088895,-0.34044869,0.815823141,0.351643833,-0.562458652,21,0.002989537,1,2016,TRUE,1,0.015105201,-0.044503784,-0.450915821,0.093443918,-0.056953936,0.167800857
2.113562264,0.531150406,0.38060424,0.389327692,-0.066822169,0.105479276,0.659653527,0.226024597,-0.11788671,0.136723397,0.375334446,-0.054126514,-0.897671631,0.126621966,0.894435066,1.109681875,-0.054876655,1.712911535,21,0.002491281,1,2016,TRUE,5,0.804430759,0.202158097,-0.062615574,-0.044868182,0.822868318,0.206791562
-4.476221577,-0.516425328,-3.8270134,1.295919417,0.809010942,-0.06671395,-0.004495279,-0.212682049,-0.404708569,-1.150610343,-1.858938997,-0.297025317,1.49154605,0.9374875,-0.673422923,-1.777398613,0.43103528,-0.022201642,22,0.002989537,1,2016,TRUE,3,17.13055996,1.97636665,0.209001755,1.548825117,-5.800822456,-0.66924561
0.077686135,-0.558864751,-0.013097998,1.094204391,-0.189091631,0.188734056,0.587036306,-0.103812927,0.697026601,0.134650442,0.27096286,0.662851062,-0.424076598,0.461672282,-0.041614682,0.20586568,0.660464867,0.853044731,22,0.001993024,1,2016,TRUE,5,-0.001017533,0.007320009,-0.389543598,-0.009129653,0.08500451,-0.611512265
-0.220252966,-0.337152007,-0.286732898,-0.562007273,-0.3595215,0.177760126,0.361712004,-0.041678741,0.283382281,0.708712618,0.470878894,0.044228959,-1.009487507,0.001781043,0.671935537,0.641318776,0.504615137,-1.018752001,26,0.001993024,1,2016,TRUE,4,0.063153771,0.096672572,-0.095542905,-0.081255023,0.123783769,0.18948188
0.883467141,-0.021556426,-0.324617838,0.378764748,-0.537183166,0.279817427,-0.774391609,0.035726694,0.475231569,1.767756253,0.390114999,-0.120808159,1.267013297,0.11949622,1.725246688,-0.771211263,-2.446369468,0.124596619,26,0.002491281,1,2016,FALSE,4,-0.286789193,0.0069976,-0.010244294,-0.154268644,0.334626209,-0.008164814
-3.379937388,-0.311544002,-3.240545837,0.951482574,0.004850484,-0.011370634,0.211499506,-0.272158708,-1.152954357,-1.06688311,-1.815744711,-0.337619141,-1.535747425,0.343585684,-0.660984416,0.527308176,-0.404584955,-0.022201642,27,0.001993024,1,2016,FALSE,3,10.95284203,1.009572619,0.359196015,3.736201442,-3.215951526,-0.296428689
0.041343253,-0.597505818,-0.079178006,-0.28272784,-0.200726748,-0.088918174,-0.011931223,-0.121552901,0.508382322,-0.050021044,0.025250991,-0.025608144,-0.523420718,0.024675339,0.404030989,0.334276847,0.32391524,-0.148547663,27,0.001494768,1,2016,TRUE,4,-0.003273476,0.047309319,-0.303761395,-0.040252699,-0.011688889,0.168931529
-0.348061919,0.920456772,0.22515558,0.158460022,-0.419726831,0.08965867,-1.302802431,0.524401401,-0.08971904,1.843790851,0.525326419,0.047884468,1.488002193,0.081701304,-1.129785651,-1.777398613,0.466593788,-0.726357234,27,0.001494768,1,2016,FALSE,5,-0.078368083,0.207245978,-0.082582498,-0.020200742,-0.055153899,0.1458556
0.32811775,-0.091924617,-0.299110991,-0.780683153,-0.473147155,0.17966573,0.205148907,-0.037066809,0.611989728,0.759225663,0.121460497,-0.035109579,-1.198753662,-0.014888279,1.587982611,0.96376294,0.230973521,-0.323364599,27,0.001494768,1,2016,FALSE,8,-0.098143625,0.027495663,-0.056256921,-0.183052854,-0.256156,0.071764
-0.47689237,-0.472490961,-0.34341178,1.591649701,0.014402413,0.384861106,1.49472904,-0.096220385,1.814476484,-0.632623395,0.182467266,0.115689184,0.189453598,-8.753538437,-0.028514358,0.999749054,-0.014953202,-0.022201642,28,0.003487793,1,2016,TRUE,3,0.163770458,0.162258962,-0.857323738,-0.623112599,-0.759045598,-0.752040097
-0.872811429,3.454151106,-1.029538657,0.117179262,0.063930568,-0.245779673,-0.510297296,-6.399551167,0.294882726,-1.057182391,-0.844552632,0.129956777,-0.6616076,0.077248124,-0.423490256,0.013623653,-0.014256776,-0.022201642,29,0.002989537,1,2016,TRUE,5,0.898593106,-3.556182091,1.018569494,-0.303593166,-0.102275399,0.404754877
-0.363276638,-0.286692912,-1.066920583,-0.538357199,-0.128680374,-0.59042993,-0.198539883,-0.131335347,-0.265996869,-0.664158815,-0.369779201,0.095029376,-0.860693831,0.00152872,-0.18838015,-0.173939805,0.946015219,-0.022201642,1,0.002989537,2,2016,TRUE,0,0.387587322,0.305878569,0.076259417,0.283797535,0.195572593,0.154343193
-0.563983105,0.251082455,-0.544520497,-0.671037319,0.40953007,2.228424179,-0.029091353,0.08077817,0.957662641,-1.074373858,0.244906206,0.103786959,-0.947552268,0.011224946,-0.535034319,-0.122789682,0.232466448,-0.022201642,1,0.001993024,2,2016,TRUE,0,0.307100361,-0.136719543,0.240452287,-0.521466937,0.378453711,-0.168485697
0.706525411,-0.093463215,0.249060839,-1.17231851,-0.174127295,0.158249658,2.233718971,-0.023237972,1.091681197,0.312723573,0.207299288,0.100868757,0.254903561,-0.03252784,0.285416557,0.12488629,-0.362188644,0.18204618,1,0.001494768,2,2016,FALSE,5,0.175967812,-0.023278027,-0.102032034,0.271895035,-0.828272817,0.109568657
-0.196356594,-0.226292337,-0.194291785,0.391959931,-0.356367932,0.349495745,0.469162371,-0.116207589,0.588310428,-0.196834653,-0.26825817,0.054720405,-0.797163844,0.1260163,0.395210884,0.010427457,-0.021523041,-0.1918452,3,0.000498256,2,2016,TRUE,4,0.038150473,0.043966742,-0.133130142,-0.114303883,-0.076963917,-0.088697529
