returnOnCapitalEmployed,operatingCashFlowPerShare,netProfitMargin,debtRatio,operatingCashFlowSalesRatio,effectiveTaxRate,currentRatio,freeCashFlowPerShare,cashRatio,fixedAssetTurnover,freeCashFlowOperatingCashFlowRatio,enterpriseValueMultiple,grossProfitMargin,debtEquityRatio,assetTurnover,payablesTurnover,daysOfSalesOutstanding,returnOnEquity,Day,Name,Month,Year,Agency_Rating agency 3,Rating
0.890916966,-0.137881305,0.060972319,-0.153933161,-0.058560281,0.167823446,-0.14161812,0.005159661,0.284770631,1.279231431,0.427306532,-0.003539081,-0.035153975,0.036391393,0.344479033,0.551703113,0.788407506,0.242143041,20.0,0.0014947683109118,11.0,2015.0,True,5.0
0.687569149,-0.180158684,0.828406142,-1.502881461,0.385055458,0.039017578,0.87643325,-0.038153666,0.994120994,-0.351288562,0.215365574,-0.037153222,0.359542641,-0.045585444,-0.16427601,0.683765469,0.079132137,0.280549215,23.0,0.0014947683109118,11.0,2015.0,False,0.0
3.079044321,-0.236983712,2.125751483,-0.020502149,0.570263014,0.066753533,0.215159393,0.00059337,0.94496157,1.03435615,0.572988893,0.235119826,1.505709044,0.052030153,-0.064157816,-1.777398613,0.260904417,1.624659974,23.0,0.0004982561036372,11.0,2015.0,False,0.0
-0.466713141,-0.528074231,-0.390825784,1.09445608,-0.399222731,0.521305277,-0.307050698,-0.145433652,-0.343945221,0.023013605,-0.522114095,-0.072828747,0.727115545,0.484210606,0.30072686,-0.284464593,0.458892336,-1.987573072,23.0,0.0029895366218236,11.0,2015.0,False,4.0
-0.383384384,-0.123857642,-0.070665596,0.67115096,0.012028196,0.282056646,0.666819795,0.046131224,0.599530799,0.852194292,0.610845671,-0.155869546,-0.577275765,0.255627573,-0.984492681,-0.502744655,-2.446369468,-0.689358386,25.0,0.0009965122072745,11.0,2015.0,False,4.0
-0.259770298,-0.297194821,0.009776521,0.161297526,-0.170932495,0.063284349,-1.233945951,-0.204580831,-3.525667866,-1.083312965,-1.036749031,0.054513104,0.29376073,0.081452609,-0.419737193,-0.245108346,0.028301166,-0.455572415,25.0,0.001993024414549,11.0,2015.0,False,5.0
0.559507388,-0.384925733,-0.000944017,0.242129589,-0.137283806,0.107678529,1.541875468,-0.067375927,1.044169921,-0.51697651,0.320732978,-0.071191086,-0.924662427,0.087053305,0.367891787,0.473347833,0.369170368,0.327923932,26.0,0.0014947683109118,11.0,2015.0,True,3.0
0.096791191,0.698595818,-0.200509644,0.600419745,-0.439852389,0.04402497,-0.860985906,0.131262354,-0.675145102,0.413632234,0.039359822,-0.02075242,-1.017884406,0.172335611,0.610899924,-0.15668394,0.312759142,0.141760437,27.0,0.0024912805181863,11.0,2015.0,False,0.0
0.172306502,-0.154670671,-0.310712964,0.01684383,-0.586609668,0.111243495,-0.076454514,-0.154038037,-1.728094225,0.745975277,-0.538000999,0.002297562,-1.369913651,0.060645658,1.455681427,1.067764733,-0.51685598,-0.180299476,27.0,0.0034877927254608,11.0,2015.0,False,5.0
-0.327798314,0.040724863,5.191175032,0.241044979,8.266179045,0.125963752,-1.79456399,-0.180047504,-1.572248223,-3.439338404,-0.632947735,0.064177524,1.509162873,0.09613681,-5.207600338,-0.328060377,3.050910185,-0.643152898,30.0,0.0014947683109118,11.0,2015.0,False,0.0
-0.285490382,0.232409213,0.181434138,0.36429077,0.35108746,0.193227384,-0.933117053,-0.12417615,-0.426864513,-1.442531565,-0.401664308,0.018700173,1.529276088,0.11773791,-0.950325597,-1.000919909,-0.143452978,-0.513377433,30.0,0.001993024414549,11.0,2015.0,False,0.0
0.116816547,-0.418036387,-0.273125505,-1.341469058,-0.48944927,0.217918825,0.595700504,-0.066525173,-0.575518731,1.462463304,0.43010082,0.111007077,-0.832446187,-0.039007283,1.037119412,0.456982009,0.500370021,-0.799586865,30.0,0.0004982561036372,11.0,2015.0,True,3.0
0.536389387,0.45811102,-0.138811922,2.259522013,-0.282647317,0.141477604,0.147814082,0.08865358,-0.454380838,-0.00701871,0.101063439,0.069119707,1.51111441,-0.709763952,0.817401513,-1.777398613,0.389376827,-0.022201642,30.0,0.001993024414549,11.0,2015.0,False,4.0
-0.786838406,-0.526081267,-0.727938225,-0.190204575,0.135447106,-0.522071779,0.115146418,-0.083638831,0.818744279,0.825638605,0.496331383,0.453138034,0.191047082,0.030890531,-0.64552364,1.038544572,0.647455976,-0.022201642,30.0,0.0024912805181863,11.0,2015.0,True,4.0
-0.28107208,0.146363176,-0.216667382,1.088870324,-0.230173669,-0.013461454,-0.730020809,0.003549907,-0.641478807,0.007260532,0.079113477,0.096750424,-1.060750248,0.497807339,0.296069993,-0.065298364,0.134373907,0.47820692,30.0,0.0024912805181863,11.0,2015.0,True,4.0
-0.903275126,0.23213293,-0.713861037,-1.192416468,0.157575242,0.183717337,0.615401382,0.190923885,0.981410141,0.040511777,0.608254014,0.321360961,1.483261966,-0.03312038,-0.725021111,-1.777398613,0.016807822,-0.022201642,30.0,0.0009965122072745,11.0,2015.0,False,5.0
0.241521597,-0.07207359,-0.071718728,1.223138456,-0.318075853,-0.014342182,0.057477463,-0.039580265,0.352602512,0.150713296,0.093859552,-0.124513292,-1.062039155,0.71694162,0.715811333,0.46941918,0.400480384,1.858807591,30.0,0.0014947683109118,11.0,2015.0,False,5.0
0.4792705,0.332636379,-0.011269692,-0.301514969,-0.242272598,0.133767084,0.942528354,0.090742412,0.615938666,-0.028482952,0.202239119,0.069383711,-0.878971706,0.02131976,0.607961317,0.717582823,0.404901045,0.268330026,1.0,0.0024912805181863,12.0,2015.0,False,0.0
-0.702041322,-0.257764227,-0.466016704,0.196562943,-0.308280098,-1.358172964,1.121121056,-0.080480247,0.388440643,-0.253188951,0.023726765,0.180130434,-0.877392941,0.085009906,0.450156583,0.966881245,-2.446369468,-0.022201642,1.0,0.0004982561036372,12.0,2015.0,False,3.0
-0.385962872,0.139160876,-0.261604019,-0.594817663,-0.352066594,-0.052857197,0.43061738,-0.03270543,-0.334149958,-0.30410049,-0.046810812,-0.085816739,-0.907078698,-0.002146837,0.432184955,0.179045196,0.301591598,-1.084171366,1.0,0.0024912805181863,12.0,2015.0,False,5.0
-0.086125096,0.680659228,-0.112717275,0.506062903,0.045993922,0.224876133,-2.383726464,0.341992721,-0.559932354,-0.217368502,0.458420405,-0.068576682,1.513352955,0.144024292,-0.180954737,-1.777398613,-0.232388602,-0.347222278,2.0,0.0009965122072745,12.0,2015.0,False,3.0
-4.476221577,-1.088592681,-0.414888892,1.578782097,-0.536362982,-0.131820069,-0.341908519,-0.153151738,0.138596045,2.374524377,-0.191556142,-0.432402655,1.479863669,-0.678414674,1.876893782,-1.777398613,-2.446346305,3.760369805,2.0,0.0014947683109118,12.0,2015.0,False,3.0
-1.689052135,0.193064543,-1.009866101,-0.217314202,-0.086379415,-0.012534561,0.73195871,0.0894243,-0.261616381,-0.236764334,0.336577475,-1.306184958,-0.937199587,0.033129176,0.440892211,0.189388931,0.540751565,-0.022201642,2.0,0.0029895366218236,12.0,2015.0,False,5.0
-0.952358467,-1.395922915,0.452031468,0.343339053,-0.932482566,-0.371235441,0.500010174,-0.271822846,-1.133409136,0.058186472,0.979511558,1.691637569,-0.551711272,0.115774509,-0.203310213,0.130321587,-2.446369468,0.644197288,2.0,0.001993024414549,12.0,2015.0,False,5.0
-0.019506662,0.038108644,-0.362091311,0.751673944,-0.589765546,0.276450933,-0.64079281,-0.102955111,-2.692987272,0.815872315,-0.285249814,-0.004799601,-1.113171712,0.244048325,1.456716,1.81638916,-1.103551713,-0.380823241,3.0,0.001993024414549,12.0,2015.0,True,4.0
-0.35898611,0.344675217,0.311362302,0.316638444,0.305623851,0.286402989,-1.603348539,-0.13499348,-1.62734342,-1.443192539,-0.440860411,-0.006485503,1.512236202,0.106097381,-1.076984219,-0.190173081,0.011505303,-0.470570915,4.0,0.0014947683109118,12.0,2015.0,False,0.0
0.671409198,0.440934337,-0.158815975,-0.549658697,-0.422327741,0.133690911,0.465495983,0.175714143,0.58971187,0.066896089,0.326395121,-0.099877096,-1.071976503,0.000118868,1.248670355,1.072759351,-2.446369468,0.307224598,4.0,0.0024912805181863,12.0,2015.0,False,0.0
-0.86484133,-0.738242604,-0.573083326,-1.386003426,-0.578760048,-0.333333429,0.946288792,-0.153451413,0.736712681,-0.405804999,-1.418262363,0.168417168,-1.49367627,-0.042309862,0.617967162,1.389006915,-1.70680731,-0.022201642,4.0,0.001993024414549,12.0,2015.0,False,3.0
0.850135117,0.465053883,-0.049971547,1.472468215,-0.021217168,0.174997952,-0.731292207,0.153821173,0.336549058,-0.504588802,0.250435572,-0.107392535,-0.890336,2.188634049,0.219849916,-0.414306745,-0.054541839,2.827493169,4.0,0.0009965122072745,12.0,2015.0,True,5.0
-0.30775944,0.035009762,0.063801135,0.314637162,0.143941177,0.176054845,-1.547616329,-0.154660347,-1.785667464,-1.548258377,-0.517854058,0.030102623,1.493681276,0.09826893,-0.784639751,-1.777398613,0.268035958,-0.654606648,7.0,0.001993024414549,12.0,2015.0,False,0.0
-0.199903075,-0.693515367,-0.075792657,0.505994434,-0.475808567,-0.908886598,0.857072809,-0.138012965,0.04787675,0.215205883,-0.273380972,0.140268938,-0.703879811,0.158395899,0.359030629,0.269632627,0.724764069,0.369416917,7.0,0.001993024414549,12.0,2015.0,False,3.0
0.019413973,-0.047463563,1.10965123,-0.465469048,0.039016365,-0.196090063,0.363591627,0.021881991,0.685375626,-0.230098051,0.359982738,0.147632958,-0.160401526,0.010512181,-1.065607324,-0.286371059,0.556761292,-0.107111825,7.0,0.0014947683109118,12.0,2015.0,True,4.0
0.326862633,0.16754582,-0.189527616,0.331830478,-0.44744643,0.164439613,-0.076626876,0.017594081,-0.262929005,-0.020170207,0.116432735,-0.077566575,-0.852562843,0.10537591,1.064345102,0.823011797,-0.445379695,0.420283817,7.0,0.0014947683109118,12.0,2015.0,False,5.0
0.824339599,-0.259574392,2.575957404,-3.029441183,0.705652546,0.229195991,0.457202553,-0.008591199,0.703029218,0.596352495,0.555169414,0.127104775,1.496954857,-0.079081734,-0.638989921,-1.777398613,-0.173322647,0.404967281,9.0,0.0004982561036372,12.0,2015.0,False,0.0
0.903838036,-0.211281783,0.075131613,0.887296449,-0.168613468,0.128663433,-1.274729097,-0.034087827,-0.758036426,0.105485106,0.296594493,0.162128911,-0.498884895,0.337139199,0.513491687,0.645784408,-0.079722293,1.375716717,10.0,0.0024912805181863,12.0,2015.0,False,0.0
1.63807924,0.036187186,0.110582977,1.56550479,-0.134066315,0.176702814,0.3890033,0.010080015,1.010674217,0.350334487,0.215966896,0.148776873,-0.264595381,2.211204001,0.954989104,0.755562098,-0.848200829,3.760369805,10.0,0.0014947683109118,12.0,2015.0,False,5.0
-0.310136545,0.324569464,-0.115294298,-0.201693637,-0.322719774,-0.239448347,0.485196509,0.119897756,0.217861827,0.875826959,0.296045187,0.306852358,0.059429745,0.032463208,0.20940229,0.336431327,0.072710701,-0.400952914,14.0,0.0024912805181863,12.0,2015.0,False,4.0
-0.80596861,-1.121191057,-0.581993423,1.459109334,-0.734536627,0.068373691,2.607695848,-0.233392129,0.672085583,0.369800127,1.205099439,0.040017971,0.294650017,1.812836374,-0.45933529,-0.674054605,0.62136357,-0.022201642,15.0,0.0014947683109118,12.0,2015.0,True,3.0
0.579828508,-0.504887274,0.077152637,0.34025362,-0.215256753,0.193117827,0.255161542,-0.071496917,0.871838325,1.276859209,0.610980718,0.39329927,-0.390095206,0.106215317,0.295291728,2.41187926,0.482539654,0.501521469,15.0,0.0009965122072745,12.0,2015.0,True,5.0
-0.204150159,-0.481013496,-0.304392302,-0.473692102,-0.458567335,0.174352618,1.512964694,-0.084777675,0.049520678,0.807047893,0.36266162,0.05377135,-0.649504605,0.008103752,0.91048336,0.923332789,0.340430516,-0.914193448,16.0,0.001993024414549,12.0,2015.0,False,3.0
-0.279033788,0.164138157,-0.017886001,0.374332122,-0.114248916,0.136791932,-1.619148589,-0.109317429,-2.018656439,2.374524377,-0.340507943,0.090315233,1.473462764,0.114945302,-0.550197607,-1.777398613,-0.072696009,-0.563411224,18.0,0.0014947683109118,12.0,2015.0,False,0.0
0.389426577,0.133970266,0.100823903,0.169376069,-0.176616259,0.135080754,0.520488745,0.116861894,0.832324551,0.672259727,0.511085469,-0.009131858,-1.102060714,0.083494744,0.324680802,0.399435139,-2.446369468,0.496371614,18.0,0.0029895366218236,12.0,2015.0,True,0.0
1.060739943,0.783384511,0.532930741,1.065223126,0.010929486,0.007282807,-0.379146999,0.370324503,-0.080279622,0.618452075,0.399212088,0.002007564,-0.045608775,0.494298633,0.185700487,0.328137803,0.183667371,2.058103823,18.0,0.0029895366218236,12.0,2015.0,True,1.0
-0.130833605,0.257551338,0.051143994,-1.411259601,-0.115361956,0.124382245,1.130409193,0.017686801,0.43852458,-0.637914226,0.04370353,0.162916828,-0.928640042,-0.042620486,-0.21330004,1.188063086,0.280245079,-0.780807659,21.0,0.0014947683109118,12.0,2015.0,False,5.0
-0.885245551,-0.506038693,-0.953224815,-0.843975076,-0.041556488,-1.236406789,0.587726881,-0.097553777,1.111112484,0.553012395,0.238431608,0.413191029,0.209464441,-0.017935706,-0.28650918,0.839425382,0.662634187,-0.022201642,22.0,0.0009965122072745,12.0,2015.0,False,3.0
0.699863183,-0.39385416,-0.287593775,-0.250523208,-0.366126341,0.263718245,-0.580793093,-0.047533183,0.258992341,1.386479244,0.539087178,-0.124245662,-0.692530758,0.027531322,1.444101747,1.984553348,-0.259856624,-0.133069343,22.0,0.0014947683109118,12.0,2015.0,False,3.0
-0.386188973,0.20294835,-0.127913406,-0.012065388,1.265105793,0.079826501,1.067875159,0.177537161,1.533042912,-1.970324194,0.613310141,-0.097788307,1.262600258,0.056318969,-1.774603955,-1.412451879,0.214913238,-2.309265611,22.0,0.0029895366218236,12.0,2015.0,False,4.0
0.510349067,-0.149997552,0.567933243,0.242359074,0.265021086,-0.052912513,-0.10311915,-0.040071243,0.917946705,-0.909039286,0.16871905,0.099230889,1.371877798,0.088014788,-0.134371435,-0.212512855,0.229893311,0.749764799,22.0,0.0004982561036372,12.0,2015.0,False,4.0
0.253384616,0.070411185,-0.322718524,0.594804907,-0.405806588,0.140167339,-0.716142513,-0.080478752,-0.32421809,0.505683765,-0.200969253,-0.095085265,-1.30364402,0.186307461,1.18441242,-0.0344731,0.032905275,-0.186413932,22.0,0.0034877927254608,12.0,2015.0,False,5.0
-1.80899261,-1.260758705,-3.8270134,0.582875904,-0.932482566,-0.131820069,-2.383726464,-0.219110826,-0.377810294,-2.281197194,0.641704514,-1.127607882,0.43553446,0.17450715,-2.118699638,-1.37663171,0.303219829,-0.022201642,23.0,0.0004982561036372,12.0,2015.0,False,5.0
0.625784261,-0.316598253,0.305562765,-1.003140374,0.434472599,0.24290423,0.232937261,-0.087818185,0.033768289,-0.616110692,0.029222873,-0.131649989,-0.10019533,0.003539431,-0.550883075,-0.790248249,0.854655386,-0.213082274,23.0,0.0009965122072745,12.0,2015.0,False,5.0
-0.564316883,-0.392545708,0.914318578,-1.453943023,0.372400067,-0.120713463,-1.224488053,-0.153145269,-0.944565974,-2.427882498,-0.588999021,0.659343738,0.771081102,-0.044165176,-2.858476875,-0.675277669,1.069043544,-2.312997341,28.0,0.0014947683109118,12.0,2015.0,True,5.0
-0.956247005,-0.239431855,-0.819789787,1.122470536,0.434122876,0.067942793,-1.614879144,-0.170694524,-1.351277815,-1.618111927,-0.68522954,0.328802945,0.835897657,0.507702038,-1.534943321,-0.585277947,0.423512458,-0.022201642,30.0,0.0024912805181863,12.0,2015.0,True,4.0
1.375385257,-0.114236749,0.466491213,-0.423450797,-0.07265174,-0.01002941,-0.038149141,0.017308659,-0.234238243,0.821594204,0.445354872,0.180517352,-0.273291728,0.009955958,0.410766635,-0.414611511,1.14044903,0.839086173,5.0,0.0004982561036372,1.0,2016.0,False,5.0
0.876908845,0.072866617,-0.109899223,0.514580168,-0.339333414,0.2019247,0.325966901,-0.060946479,0.112175203,0.197905013,-0.12267975,0.220342479,-0.482436512,0.151304905,0.926498309,0.301840098,0.527826838,0.784057627,7.0,0.0004982561036372,1.0,2016.0,True,0.0
0.908551236,0.104063969,0.524812197,-1.182990877,0.047601355,0.184174165,-0.73930333,0.033837433,0.034380916,-0.232843279,0.241022417,0.114305446,-0.163807517,-0.025450471,-0.06012157,-0.219932376,0.484183899,0.269503528,8.0,0.0034877927254608,1.0,2016.0,True,0.0
-0.558245641,-0.376916635,-0.17025684,-0.00474263,0.084527962,0.121076238,0.066718529,-0.042133137,1.036549427,1.059214443,0.556689472,0.239870988,-0.119087233,0.058436014,-1.382173054,2.132766805,0.557025638,-2.11966607,11.0,0.0014947683109118,1.0,2016.0,True,4.0
-0.748901907,0.322362201,-0.544203283,0.275621006,0.350360792,0.247179044,0.405928676,-0.168966931,1.066177182,-1.313287934,-0.538442471,0.329739371,1.489291557,0.097699556,-0.875798884,-0.064475631,0.270483764,-0.022201642,11.0,0.0024912805181863,1.0,2016.0,False,5.0
-0.296307961,-0.18274593,0.134852036,0.086037683,-0.087246191,0.177738556,-0.063747451,0.005549753,0.099794899,0.846102508,0.504322581,0.225153591,-0.527601129,0.062881739,-0.989476467,-0.190849183,0.844956411,-0.831145788,11.0,0.0024912805181863,1.0,2016.0,True,5.0
-0.466343825,-0.030270996,2.297736111,0.266815121,0.756754208,-0.227384859,-0.544206216,-0.029170531,-0.130302192,-1.334379053,0.103532688,0.349223243,1.22123531,0.090443488,-1.425263449,-0.57429588,0.065396392,0.415808583,11.0,0.001993024414549,1.0,2016.0,False,5.0
0.884733739,-0.431603934,-0.207666631,-1.315001163,-0.187295809,0.353230591,-0.102279025,-0.068500858,0.184203436,0.404374966,0.418581213,0.095196006,-0.41698983,-0.038628519,0.797332787,0.253045615,0.612006367,-0.583933717,12.0,0.0004982561036372,1.0,2016.0,True,4.0
1.929385858,0.066959576,0.041430534,-0.24968586,-0.30784514,0.178772232,0.527450726,0.046573161,0.421476738,0.571266601,0.343236079,0.015644078,-0.364920796,0.028646382,1.126021629,0.247399757,-2.446369468,0.969812964,12.0,0.0014947683109118,1.0,2016.0,True,5.0
-0.611913114,-0.813601711,-0.401880306,0.208889745,-0.58161036,-0.253721868,-0.095177711,-0.142047013,-1.413861247,0.818245821,-0.198739747,2.975755713,-1.403537942,0.089145797,1.522835875,1.293745905,-0.175165803,-2.63229194,15.0,0.0009965122072745,1.0,2016.0,True,4.0
2.076120916,0.978342112,0.234241893,0.361356972,-0.231967847,0.1215678,1.124470335,0.300968938,0.2529873,0.378955197,0.138331974,0.141137817,-0.594573016,0.10918259,1.055762199,0.803308943,0.381425259,1.607600103,15.0,0.001993024414549,1.0,2016.0,True,5.0
-1.999834826,-0.131810852,-1.138011344,-0.599671134,-0.207336161,-0.093902379,0.91294948,-0.009555318,-0.10447306,0.066171472,0.324651604,-0.814278462,-0.621309618,-0.003611354,0.431046647,0.653122631,0.540428645,-0.022201642,20.0,0.0014947683109118,1.0,2016.0,False,5.0
-0.015522694,-0.1460883,-0.168304093,0.347420045,-0.348742335,0.115863061,0.170755361,-0.024295205,-0.084326924,0.416532785,0.255542042,0.087496518,-1.012451866,0.121022991,0.448944745,0.77846622,-0.033885423,-0.031996002,20.0,0.0014947683109118,1.0,2016.0,True,5.0
-0.157289689,0.463415638,-0.096034273,0.362095801,0.060995606,0.18225239,-0.682615627,-0.084148594,-0.973026769,-1.015432923,-0.322341513,-0.007649495,-0.860173565,0.113088895,-0.34044869,0.815823141,0.351643833,-0.562458652,21.0,0.0029895366218236,1.0,2016.0,True,1.0
2.113562264,0.531150406,0.38060424,0.389327692,-0.066822169,0.105479276,0.659653527,0.226024597,-0.11788671,0.136723397,0.375334446,-0.054126514,-0.897671631,0.126621966,0.894435066,1.109681875,-0.054876655,1.712911535,21.0,0.0024912805181863,1.0,2016.0,True,5.0
-4.476221577,-0.516425328,-3.8270134,1.295919417,0.809010942,-0.06671395,-0.004495279,-0.212682049,-0.404708569,-1.150610343,-1.858938997,-0.297025317,1.49154605,0.9374875,-0.673422923,-1.777398613,0.43103528,-0.022201642,22.0,0.0029895366218236,1.0,2016.0,True,3.0
0.077686135,-0.558864751,-0.013097998,1.094204391,-0.189091631,0.188734056,0.587036306,-0.103812927,0.697026601,0.134650442,0.27096286,0.662851062,-0.424076598,0.461672282,-0.041614682,0.20586568,0.660464867,0.853044731,22.0,0.001993024414549,1.0,2016.0,True,5.0
-0.220252966,-0.337152007,-0.286732898,-0.562007273,-0.3595215,0.177760126,0.361712004,-0.041678741,0.283382281,0.708712618,0.470878894,0.044228959,-1.009487507,0.001781043,0.671935537,0.641318776,0.504615137,-1.018752001,26.0,0.001993024414549,1.0,2016.0,True,4.0
0.883467141,-0.021556426,-0.324617838,0.378764748,-0.537183166,0.279817427,-0.774391609,0.035726694,0.475231569,1.767756253,0.390114999,-0.120808159,1.267013297,0.11949622,1.725246688,-0.771211263,-2.446369468,0.124596619,26.0,0.0024912805181863,1.0,2016.0,False,4.0
-3.379937388,-0.311544002,-3.240545837,0.951482574,0.004850484,-0.011370634,0.211499506,-0.272158708,-1.152954357,-1.06688311,-1.815744711,-0.337619141,-1.535747425,0.343585684,-0.660984416,0.527308176,-0.404584955,-0.022201642,27.0,0.001993024414549,1.0,2016.0,False,3.0
0.041343253,-0.597505818,-0.079178006,-0.28272784,-0.200726748,-0.088918174,-0.011931223,-0.121552901,0.508382322,-0.050021044,0.025250991,-0.025608144,-0.523420718,0.024675339,0.404030989,0.334276847,0.32391524,-0.148547663,27.0,0.0014947683109118,1.0,2016.0,True,4.0
-0.348061919,0.920456772,0.22515558,0.158460022,-0.419726831,0.08965867,-1.302802431,0.524401401,-0.08971904,1.843790851,0.525326419,0.047884468,1.488002193,0.081701304,-1.129785651,-1.777398613,0.466593788,-0.726357234,27.0,0.0014947683109118,1.0,2016.0,False,5.0
0.32811775,-0.091924617,-0.299110991,-0.780683153,-0.473147155,0.17966573,0.205148907,-0.037066809,0.611989728,0.759225663,0.121460497,-0.035109579,-1.198753662,-0.014888279,1.587982611,0.96376294,0.230973521,-0.323364599,27.0,0.0014947683109118,1.0,2016.0,False,8.0
-0.47689237,-0.472490961,-0.34341178,1.591649701,0.014402413,0.384861106,1.49472904,-0.096220385,1.814476484,-0.632623395,0.182467266,0.115689184,0.189453598,-8.753538437,-0.028514358,0.999749054,-0.014953202,-0.022201642,28.0,0.0034877927254608,1.0,2016.0,True,3.0
-0.872811429,3.454151106,-1.029538657,0.117179262,0.063930568,-0.245779673,-0.510297296,-6.399551167,0.294882726,-1.057182391,-0.844552632,0.129956777,-0.6616076,0.077248124,-0.423490256,0.013623653,-0.014256776,-0.022201642,29.0,0.0029895366218236,1.0,2016.0,True,5.0
-0.363276638,-0.286692912,-1.066920583,-0.538357199,-0.128680374,-0.59042993,-0.198539883,-0.131335347,-0.265996869,-0.664158815,-0.369779201,0.095029376,-0.860693831,0.00152872,-0.18838015,-0.173939805,0.946015219,-0.022201642,1.0,0.0029895366218236,2.0,2016.0,True,0.0
-0.563983105,0.251082455,-0.544520497,-0.671037319,0.40953007,2.228424179,-0.029091353,0.08077817,0.957662641,-1.074373858,0.244906206,0.103786959,-0.947552268,0.011224946,-0.535034319,-0.122789682,0.232466448,-0.022201642,1.0,0.001993024414549,2.0,2016.0,True,0.0
0.706525411,-0.093463215,0.249060839,-1.17231851,-0.174127295,0.158249658,2.233718971,-0.023237972,1.091681197,0.312723573,0.207299288,0.100868757,0.254903561,-0.03252784,0.285416557,0.12488629,-0.362188644,0.18204618,1.0,0.0014947683109118,2.0,2016.0,False,5.0
-0.196356594,-0.226292337,-0.194291785,0.391959931,-0.356367932,0.349495745,0.469162371,-0.116207589,0.588310428,-0.196834653,-0.26825817,0.054720405,-0.797163844,0.1260163,0.395210884,0.010427457,-0.021523041,-0.1918452,3.0,0.0004982561036372,2.0,2016.0,True,4.0
1.17052287,-0.032871429,0.086946296,-0.591399405,0.42545823,0.221392539,-0.096597453,0.05784629,0.446157334,0.481752522,0.521419012,0.460769818,1.402743921,-0.001474262,0.32026294,-1.214153772,-0.859065315,0.081195511,3.0,0.0014947683109118,2.0,2016.0,True,5.0
1.009753173,-0.761854783,-2.11165383,2.755445799,-0.571429611,0.317542659,0.158594686,-0.154266812,0.483390956,-0.283734823,-2.078265152,0.059759405,-1.196412829,-0.332279645,0.444763801,1.158845522,-0.920056582,1.047525634,3.0,0.0024912805181863,2.0,2016.0,False,6.0
-2.824083298,-0.275424709,-3.8270134,-0.438888773,1.050677545,0.067257838,-1.234409064,-0.13402161,-3.525667866,-1.88150689,-0.394423966,-0.37828184,0.09911979,0.011799397,-1.467328134,-0.840962987,0.251786563,-0.022201642,3.0,0.001993024414549,2.0,2016.0,False,8.0
0.295347248,-0.597200194,0.162257905,-0.276579807,-0.00565217,-0.026614587,-0.25672939,-0.100002741,0.714306039,0.551695615,0.49564174,0.182309847,1.504471787,0.024114354,-0.257992147,-1.777398613,-2.446369468,-0.217689582,4.0,0.0004982561036372,2.0,2016.0,False,5.0
-1.247544495,-0.061136147,-0.588782889,0.75755545,-0.339294162,0.015880445,-0.824562251,-0.120642834,-2.446917225,-0.125727564,-0.342743213,0.111041843,-1.124931237,0.250134185,0.889818327,0.796187836,-0.351039302,-0.022201642,8.0,0.0024912805181863,2.0,2016.0,True,3.0
-0.387946743,-0.813947012,-0.179073471,0.068238105,-0.193365991,0.188358803,-0.298788867,-0.14201442,-3.475137616,-0.10582731,0.611695325,2.975755713,1.520642262,0.064247756,-0.36336732,-1.777398613,0.386797129,-1.093215153,8.0,0.0024912805181863,2.0,2016.0,True,3.0
0.295705728,-0.351352393,0.006261762,1.490603762,-0.231404545,0.09344492,0.09685725,-0.043521118,0.42016805,0.747700683,0.482630424,0.271313144,-0.267040286,2.211204001,0.394551918,0.328484367,0.443100146,3.760369805,8.0,0.0004982561036372,2.0,2016.0,False,5.0
-4.476221577,-0.367982861,-3.8270134,-0.327124811,1.135047699,0.022805214,-0.887540068,-0.033662555,-0.53375926,-1.473135907,0.613065362,-0.32098349,1.516125173,0.016762653,-0.881059823,-1.777398613,-0.272372096,-0.022201642,9.0,0.0004982561036372,2.0,2016.0,True,3.0
-1.778222988,0.626511894,-1.790602222,0.16476232,1.057057523,0.190606218,0.170010803,0.395278336,-3.525667866,-1.470829689,0.620006417,-0.138446004,1.489960786,0.083526388,-0.885777477,-1.777398613,0.074896216,-0.022201642,9.0,0.0029895366218236,2.0,2016.0,True,3.0
-4.476221577,-0.378368134,-3.8270134,0.751555167,1.177081973,0.130486259,-0.892892665,-0.038145289,-2.571942215,-1.655148905,0.616635767,-0.27206216,1.488643857,0.240289964,-1.177283718,-1.777398613,0.019692138,-0.022201642,9.0,0.0024912805181863,2.0,2016.0,True,4.0
-0.907904401,-0.348912329,-1.592373356,-0.605099156,1.359852742,0.198049616,-0.117627114,-0.342247485,0.615505186,-2.330611094,-2.83848163,0.011605348,-1.535747425,-0.001314769,-2.304140024,-0.725059917,1.253684686,-0.022201642,9.0,0.0029895366218236,2.0,2016.0,True,4.0
-0.326971382,-0.163381034,0.280310706,0.04853039,0.129387984,0.054235228,-1.374745953,-0.198117124,-0.748915858,-1.403666717,-0.839425914,0.144984923,-0.525171313,0.067370234,-1.049467776,-0.322518426,0.424907807,-0.645467082,9.0,0.0009965122072745,2.0,2016.0,True,5.0
-2.947461066,-0.03405796,-3.696067228,-0.253049711,0.799175571,0.090067896,-0.979878156,0.079325827,-1.65245503,-1.796874079,0.615571701,-0.481736045,1.478578257,0.023541175,-1.347833718,-1.777398613,0.514999294,-0.022201642,11.0,0.001993024414549,2.0,2016.0,False,8.0
